slug,path,topic,cluster,publish_date,last_updated,last_validation,affiliate_products,traffic_estimate,status,word_count,readability,broken_links,missing_schema,missing_disclosure,missing_cta,pricing_signal,version_signal,duplicate_competitors_detected,reasons
vi/notion,D:\AFFILATE BOT\site_output\vi\notion\index.html,Đánh giá Notion,vi,2026-06-02,2026-06-02,2026-06-02,notion,0,Broken,3452,69.5,2,False,True,True,False,False,True,broken links detected
vi/notion-ai,D:\AFFILATE BOT\site_output\vi\notion-ai\index.html,Đánh giá Notion AI,vi,2026-06-02,2026-06-02,2026-06-02,notion-ai; Notion; Notion AI,0,Broken,3528,69.78,2,False,True,True,False,False,True,broken links detected
vi/perplexity,D:\AFFILATE BOT\site_output\vi\perplexity\index.html,Đánh giá Perplexity,vi,2026-06-02,2026-06-02,2026-06-02,perplexity,0,Broken,3469,70.12,2,False,True,True,False,False,True,broken links detected
vi/pipedrive,D:\AFFILATE BOT\site_output\vi\pipedrive\index.html,Đánh giá Pipedrive,vi,2026-06-02,2026-06-02,2026-06-02,pipedrive-crm; Pipedrive,0,Broken,3386,70.23,2,False,True,True,False,False,True,broken links detected
vi/pipedrive-crm,D:\AFFILATE BOT\site_output\vi\pipedrive-crm\index.html,Đánh giá Pipedrive CRM,vi,2026-06-02,2026-06-02,2026-06-02,pipedrive-crm; Pipedrive CRM; Pipedrive,0,Broken,3399,71.43,2,False,True,True,False,False,True,broken links detected
vi/plausible-analytics-review-2026,D:\AFFILATE BOT\site_output\vi\plausible-analytics-review-2026\index.html,"Plausible Analytics Đánh giá 2026: Tính năng, Giá, Ưu điểm, Hạn chế & Lựa chọn thay thế",vi,2026-06-13,2026-06-13,2026-06-13,,0,Broken,5019,52.62,6,False,True,True,False,False,False,broken links detected
vi/pricing,D:\AFFILATE BOT\site_output\vi\pricing\index.html,Hướng dẫn giá,vi,2026-06-02,2026-06-02,2026-06-02,cursor,0,Broken,1305,47.93,5,False,True,True,True,False,False,broken links detected
vi/pricing/activecampaign,D:\AFFILATE BOT\site_output\vi\pricing\activecampaign\index.html,Đang hoạt độngCampaign Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,activecampaign,0,Broken,2258,50.35,5,False,True,True,True,False,True,broken links detected
vi/pricing/canva,D:\AFFILATE BOT\site_output\vi\pricing\canva\index.html,Canva Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,canva,0,Broken,2265,50.49,2,False,True,True,True,False,True,broken links detected
vi/pricing/cursor,D:\AFFILATE BOT\site_output\vi\pricing\cursor\index.html,Cursor Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,cursor,0,Broken,2298,51.27,2,False,True,True,True,False,True,broken links detected
vi/pricing/github-copilot,D:\AFFILATE BOT\site_output\vi\pricing\github-copilot\index.html,GitHub Copilot Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,github-copilot; GitHub Copilot,0,Broken,2296,50.0,2,False,True,True,True,False,True,broken links detected
vi/pricing/grammarly,D:\AFFILATE BOT\site_output\vi\pricing\grammarly\index.html,Grammarly Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,grammarly,0,Broken,2218,49.3,4,False,True,True,True,False,False,broken links detected
vi/pricing/mailchimp,D:\AFFILATE BOT\site_output\vi\pricing\mailchimp\index.html,Mailchimp Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,mailchimp,0,Broken,2208,50.66,5,False,True,True,True,False,False,broken links detected
vi/pricing/make,D:\AFFILATE BOT\site_output\vi\pricing\make\index.html,Make Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,make,0,Broken,2217,50.9,2,False,True,True,True,False,True,broken links detected
vi/pricing/pictory,D:\AFFILATE BOT\site_output\vi\pricing\pictory\index.html,Pictory Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,pictory,0,Broken,2206,50.7,5,False,True,True,True,False,False,broken links detected
vi/pricing/semrush,D:\AFFILATE BOT\site_output\vi\pricing\semrush\index.html,Semrush Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,semrush,0,Broken,2292,50.77,2,False,True,True,True,False,True,broken links detected
vi/pricing/surfer-seo,D:\AFFILATE BOT\site_output\vi\pricing\surfer-seo\index.html,Surfer SEO Giá 2026,vi,2026-06-08,2026-06-08,2026-06-08,Surfer SEO,0,Broken,1797,51.98,1,False,True,True,True,False,True,broken links detected
vi/pricing/zapier,D:\AFFILATE BOT\site_output\vi\pricing\zapier\index.html,Zapier Hướng dẫn giá,vi,2026-07-06,2026-07-06,2026-07-06,zapier,0,Broken,2245,51.04,2,False,True,True,True,False,True,broken links detected
vi/privacy,D:\AFFILATE BOT\site_output\vi\privacy\index.html,Chính sách bảo mật,vi,2026-06-02,2026-06-02,2026-06-02,,0,Broken,1271,52.1,7,False,True,True,False,False,False,broken links detected
vi/privacy-policy,D:\AFFILATE BOT\site_output\vi\privacy-policy\index.html,Chính sách bảo mật,vi,2026-06-02,2026-06-02,2026-06-02,,0,Broken,1027,50.86,5,False,True,True,False,False,False,broken links detected
vi/reclaim-ai,D:\AFFILATE BOT\site_output\vi\reclaim-ai\index.html,Đánh giá Reclaim AI,vi,2026-06-02,2026-06-02,2026-06-02,reclaim-ai; Reclaim AI,0,Broken,3517,70.41,2,False,True,True,False,False,True,broken links detected
vi/replit,D:\AFFILATE BOT\site_output\vi\replit\index.html,Đánh giá Replit,vi,2026-06-02,2026-06-02,2026-06-02,replit,0,Broken,3468,70.52,2,False,True,True,False,False,True,broken links detected
vi/review/activecampaign,D:\AFFILATE BOT\site_output\vi\review\activecampaign\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,activecampaign,0,Broken,3727,56.14,2,False,True,True,False,False,True,broken links detected
vi/review/adcreative-ai,D:\AFFILATE BOT\site_output\vi\review\adcreative-ai\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,adcreative-ai,0,Broken,3312,55.16,1,False,True,True,False,False,True,broken links detected
vi/review/adcreative-ai-review-2026,D:\AFFILATE BOT\site_output\vi\review\adcreative-ai-review-2026\index.html,AdCreative.ai Đánh giá 2026,vi,2026-06-11,2026-06-11,2026-06-11,,0,Broken,2539,55.19,7,False,True,True,False,False,False,broken links detected
vi/review/ahrefs-ai,D:\AFFILATE BOT\site_output\vi\review\ahrefs-ai\index.html,Ghi chú đánh giá Ahrefs,vi,2026-06-14,2026-06-14,2026-06-14,ahrefs-ai; Ahrefs,0,Broken,3389,55.25,1,False,True,True,False,False,False,broken links detected
vi/review/bolt,D:\AFFILATE BOT\site_output\vi\review\bolt\index.html,Ghi chú đánh giá Bolt,vi,2026-06-14,2026-06-14,2026-06-14,bolt,0,Broken,3754,53.28,1,False,True,True,False,False,False,broken links detected
vi/review/canva,D:\AFFILATE BOT\site_output\vi\review\canva\index.html,Ghi chú đánh giá Canva,vi,2026-06-14,2026-06-14,2026-06-14,canva,0,Broken,3335,54.12,1,False,True,True,False,False,False,broken links detected
vi/review/chatgpt,D:\AFFILATE BOT\site_output\vi\review\chatgpt\index.html,Ghi chú đánh giá ChatGPT,vi,2026-06-14,2026-06-14,2026-06-14,chatgpt,0,Broken,3324,54.72,1,False,True,True,False,False,False,broken links detected
vi/review/claude,D:\AFFILATE BOT\site_output\vi\review\claude\index.html,Ghi chú đánh giá Claude,vi,2026-06-14,2026-06-14,2026-06-14,claude,0,Broken,3242,55.76,1,False,True,True,False,False,False,broken links detected
vi/review/copy-ai,D:\AFFILATE BOT\site_output\vi\review\copy-ai\index.html,Ghi chú đánh giá Copy.ai,vi,2026-06-14,2026-06-14,2026-06-14,copy-ai; Copy.ai,0,Broken,3275,66.43,1,False,True,True,False,False,False,broken links detected
vi/review/cursor,D:\AFFILATE BOT\site_output\vi\review\cursor\index.html,Ghi chú đánh giá Cursor,vi,2026-06-14,2026-06-14,2026-06-14,cursor,0,Broken,3719,52.38,1,False,True,True,False,False,True,broken links detected
vi/review/descript,D:\AFFILATE BOT\site_output\vi\review\descript\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,descript,0,Broken,3668,57.38,2,False,True,True,False,False,True,broken links detected
vi/review/durable,D:\AFFILATE BOT\site_output\vi\review\durable\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,durable,0,Broken,3287,55.55,1,False,True,True,False,False,True,broken links detected
vi/review/durable-ai-review-2026,D:\AFFILATE BOT\site_output\vi\review\durable-ai-review-2026\index.html,Ghi chú đánh giá,vi,2026-06-11,2026-06-11,2026-06-11,,0,Broken,2362,47.76,1,False,True,True,False,False,True,broken links detected
vi/review/elevenlabs,D:\AFFILATE BOT\site_output\vi\review\elevenlabs\index.html,Ghi chú đánh giá ElevenLabs,vi,2026-06-14,2026-06-14,2026-06-14,elevenlabs,0,Broken,3283,53.7,1,False,True,True,False,False,False,broken links detected
vi/review/framer,D:\AFFILATE BOT\site_output\vi\review\framer\index.html,Ghi chú đánh giá Framer,vi,2026-06-14,2026-06-14,2026-06-14,framer,0,Broken,3350,54.69,1,False,True,True,False,False,False,broken links detected
vi/review/frase,D:\AFFILATE BOT\site_output\vi\review\frase\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,frase,0,Broken,3276,56.55,1,False,True,True,False,False,True,broken links detected
vi/review/gamma,D:\AFFILATE BOT\site_output\vi\review\gamma\index.html,Ghi chú đánh giá Gamma,vi,2026-06-14,2026-06-14,2026-06-14,gamma,0,Broken,3294,54.67,1,False,True,True,False,False,False,broken links detected
vi/review/gemini,D:\AFFILATE BOT\site_output\vi\review\gemini\index.html,Ghi chú đánh giá Gemini,vi,2026-06-14,2026-06-14,2026-06-14,gemini,0,Broken,3272,55.79,1,False,True,True,False,False,False,broken links detected
vi/review/github-copilot,D:\AFFILATE BOT\site_output\vi\review\github-copilot\index.html,Ghi chú đánh giá GitHub Copilot,vi,2026-06-14,2026-06-14,2026-06-14,github-copilot; GitHub Copilot,0,Broken,3751,51.02,1,False,True,True,False,False,False,broken links detected
vi/review/hubspot,D:\AFFILATE BOT\site_output\vi\review\hubspot\index.html,Ghi chú đánh giá HubSpot,vi,2026-06-14,2026-06-14,2026-06-14,hubspot,0,Broken,3365,53.84,1,False,True,True,False,False,False,broken links detected
vi/review/jasper,D:\AFFILATE BOT\site_output\vi\review\jasper\index.html,Ghi chú đánh giá Jasper,vi,2026-06-14,2026-06-14,2026-06-14,jasper,0,Broken,3235,56.11,1,False,True,True,False,False,True,broken links detected
vi/review/jasper-ai,D:\AFFILATE BOT\site_output\vi\review\jasper-ai\index.html,Ghi chú đánh giá Jasper,vi,2026-06-14,2026-06-14,2026-06-14,jasper-ai; Jasper,0,Broken,3241,56.08,1,False,True,True,False,False,True,broken links detected
vi/review/lovable,D:\AFFILATE BOT\site_output\vi\review\lovable\index.html,Ghi chú đánh giá Lovable,vi,2026-06-14,2026-06-14,2026-06-14,lovable,0,Broken,3707,52.77,1,False,True,True,False,False,False,broken links detected
vi/review/make,D:\AFFILATE BOT\site_output\vi\review\make\index.html,Ghi chú đánh giá Make,vi,2026-06-14,2026-06-14,2026-06-14,make,0,Broken,3231,55.24,1,False,True,True,False,False,False,broken links detected
vi/review/midjourney,D:\AFFILATE BOT\site_output\vi\review\midjourney\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,midjourney,0,Broken,3228,56.29,1,False,True,True,False,False,True,broken links detected
vi/review/notion,D:\AFFILATE BOT\site_output\vi\review\notion\index.html,Ghi chú đánh giá Notion,vi,2026-06-14,2026-06-14,2026-06-14,notion,0,Broken,3233,54.58,1,False,True,True,False,False,True,broken links detected
vi/review/notion-ai,D:\AFFILATE BOT\site_output\vi\review\notion-ai\index.html,Ghi chú đánh giá Notion và Notion AI,vi,2026-06-14,2026-06-14,2026-06-14,notion-ai; Notion; Notion AI,0,Broken,3716,54.31,2,False,True,True,False,False,True,broken links detected
vi/review/perplexity,D:\AFFILATE BOT\site_output\vi\review\perplexity\index.html,Ghi chú đánh giá Perplexity,vi,2026-06-14,2026-06-14,2026-06-14,perplexity,0,Broken,3249,55.43,1,False,True,True,False,False,False,broken links detected
vi/review/pipedrive,D:\AFFILATE BOT\site_output\vi\review\pipedrive\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,pipedrive,0,Broken,3297,55.57,1,False,True,True,False,False,True,broken links detected
vi/review/pipedrive-crm,D:\AFFILATE BOT\site_output\vi\review\pipedrive-crm\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,pipedrive-crm,0,Broken,3297,55.37,1,False,True,True,False,False,True,broken links detected
vi/review/reclaim-ai,D:\AFFILATE BOT\site_output\vi\review\reclaim-ai\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,reclaim-ai,0,Broken,3236,55.53,1,False,True,True,False,False,True,broken links detected
vi/review/replit,D:\AFFILATE BOT\site_output\vi\review\replit\index.html,Ghi chú đánh giá Replit,vi,2026-06-14,2026-06-14,2026-06-14,replit,0,Broken,3650,53.43,1,False,True,True,False,False,False,broken links detected
vi/review/runway,D:\AFFILATE BOT\site_output\vi\review\runway\index.html,Ghi chú đánh giá Runway,vi,2026-06-14,2026-06-14,2026-06-14,runway,0,Broken,3399,56.34,1,False,True,True,False,False,False,broken links detected
vi/review/semrush,D:\AFFILATE BOT\site_output\vi\review\semrush\index.html,Ghi chú đánh giá SEMrush,vi,2026-06-14,2026-06-14,2026-06-14,semrush,0,Broken,3344,54.72,1,False,True,True,False,False,True,broken links detected
vi/review/semrush-ai,D:\AFFILATE BOT\site_output\vi\review\semrush-ai\index.html,Ghi chú đánh giá SEMrush,vi,2026-06-14,2026-06-14,2026-06-14,semrush-ai; Semrush,0,Broken,3342,54.81,1,False,True,True,False,False,True,broken links detected
vi/review/surfer-seo,D:\AFFILATE BOT\site_output\vi\review\surfer-seo\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,surfer-seo,0,Broken,3334,56.23,1,False,True,True,False,False,True,broken links detected
vi/review/surfer-seo-review-2026,D:\AFFILATE BOT\site_output\vi\review\surfer-seo-review-2026\index.html,Ghi chú đánh giá,vi,2026-06-12,2026-06-12,2026-06-12,,0,Broken,2698,50.25,3,False,True,True,False,False,True,broken links detected
vi/review/synthesia,D:\AFFILATE BOT\site_output\vi\review\synthesia\index.html,Ghi chú đánh giá Synthesia,vi,2026-06-14,2026-06-14,2026-06-14,synthesia,0,Broken,3744,56.29,2,False,True,True,False,False,False,broken links detected
vi/review/webflow,D:\AFFILATE BOT\site_output\vi\review\webflow\index.html,Ghi chú đánh giá Webflow,vi,2026-06-14,2026-06-14,2026-06-14,webflow,0,Broken,3350,53.97,1,False,True,True,False,False,True,broken links detected
vi/review/webflow-ai,D:\AFFILATE BOT\site_output\vi\review\webflow-ai\index.html,Ghi chú đánh giá Webflow,vi,2026-06-14,2026-06-14,2026-06-14,webflow-ai; Webflow,0,Broken,3679,54.61,2,False,True,True,False,False,True,broken links detected
vi/review/windsurf,D:\AFFILATE BOT\site_output\vi\review\windsurf\index.html,Ghi chú đánh giá Windsurf,vi,2026-06-14,2026-06-14,2026-06-14,windsurf,0,Broken,3716,51.65,1,False,True,True,False,False,True,broken links detected
vi/review/windsurf-review-2026,D:\AFFILATE BOT\site_output\vi\review\windsurf-review-2026\index.html,Windsurf Đánh giá 2026,vi,2026-06-11,2026-06-11,2026-06-11,Windsurf,0,Broken,2588,49.94,3,False,True,True,False,False,True,broken links detected
vi/review/zapier,D:\AFFILATE BOT\site_output\vi\review\zapier\index.html,Ghi chú đánh giá Zapier,vi,2026-06-14,2026-06-14,2026-06-14,zapier,0,Broken,3233,55.22,1,False,True,True,False,False,False,broken links detected
vi/reviews,D:\AFFILATE BOT\site_output\vi\reviews\index.html,Đánh giá mới nhất,vi,2026-07-06,2026-07-06,2026-07-06,,0,Broken,3133,48.01,6,False,True,True,False,False,False,broken links detected
vi/reviews/activecampaign,D:\AFFILATE BOT\site_output\vi\reviews\activecampaign\index.html,Đánh giá Đang hoạt độngCampaign,vi,2026-06-02,2026-06-02,2026-06-02,activecampaign,0,Broken,3540,70.28,2,False,True,True,False,False,True,broken links detected
vi/reviews/adcreative-ai,D:\AFFILATE BOT\site_output\vi\reviews\adcreative-ai\index.html,Đánh giá AdCreative AI,vi,2026-06-02,2026-06-02,2026-06-02,adcreative-ai; AdCreative AI,0,Broken,3475,71.53,2,False,True,True,False,False,True,broken links detected
vi/reviews/ahrefs-ai,D:\AFFILATE BOT\site_output\vi\reviews\ahrefs-ai\index.html,Đánh giá Ahrefs AI,vi,2026-06-02,2026-06-02,2026-06-02,ahrefs; Ahrefs AI,0,Broken,3516,70.25,2,False,True,True,False,False,True,broken links detected
vi/reviews/bolt,D:\AFFILATE BOT\site_output\vi\reviews\bolt\index.html,Đánh giá Bolt,vi,2026-06-02,2026-06-02,2026-06-02,bolt,0,Broken,3516,70.29,2,False,True,True,False,False,True,broken links detected
vi/reviews/canva,D:\AFFILATE BOT\site_output\vi\reviews\canva\index.html,Đánh giá Canva,vi,2026-06-02,2026-06-02,2026-06-02,canva,0,Broken,3488,69.4,2,False,True,True,False,False,True,broken links detected
vi/reviews/chatgpt,D:\AFFILATE BOT\site_output\vi\reviews\chatgpt\index.html,Đánh giá ChatGPT,vi,2026-06-02,2026-06-02,2026-06-02,chatgpt,0,Broken,3516,70.04,2,False,True,True,False,False,True,broken links detected
vi/reviews/claude,D:\AFFILATE BOT\site_output\vi\reviews\claude\index.html,Đánh giá Claude,vi,2026-06-02,2026-06-02,2026-06-02,claude,0,Broken,3469,70.78,2,False,True,True,False,False,True,broken links detected
vi/reviews/copy-ai,D:\AFFILATE BOT\site_output\vi\reviews\copy-ai\index.html,Đánh giá Copy.ai,vi,2026-06-02,2026-06-02,2026-06-02,copy-ai; Copy.ai,0,Broken,3499,73.63,2,False,True,True,False,False,True,broken links detected
vi/reviews/cursor,D:\AFFILATE BOT\site_output\vi\reviews\cursor\index.html,Đánh giá Cursor,vi,2026-06-02,2026-06-02,2026-06-02,cursor,0,Broken,3464,70.54,2,False,True,True,False,False,True,broken links detected
vi/reviews/cursor-ai-review-a-practical-guide-for-developers-and-ai-coders,D:\AFFILATE BOT\site_output\vi\reviews\cursor-ai-review-a-practical-guide-for-developers-and-ai-coders\index.html,Ghi chú đánh giá Cursor,vi,2026-05-14,2026-05-14,2026-05-14,Cursor,0,Broken,1830,62.39,2,False,False,True,False,False,True,broken links detected
vi/reviews/descript,D:\AFFILATE BOT\site_output\vi\reviews\descript\index.html,Đánh giá Descript,vi,2026-06-02,2026-06-02,2026-06-02,descript,0,Broken,3316,70.7,2,False,True,True,False,False,True,broken links detected
vi/reviews/durable,D:\AFFILATE BOT\site_output\vi\reviews\durable\index.html,Đánh giá Durable,vi,2026-06-02,2026-06-02,2026-06-02,durable,0,Broken,3376,70.51,2,False,True,True,False,False,True,broken links detected
vi/reviews/elevenlabs,D:\AFFILATE BOT\site_output\vi\reviews\elevenlabs\index.html,Đánh giá ElevenLabs,vi,2026-06-02,2026-06-02,2026-06-02,elevenlabs,0,Broken,3579,70.55,2,False,True,True,False,False,True,broken links detected
vi/reviews/framer,D:\AFFILATE BOT\site_output\vi\reviews\framer\index.html,Đánh giá Framer,vi,2026-06-02,2026-06-02,2026-06-02,framer,0,Broken,3468,70.61,2,False,True,True,False,False,True,broken links detected
vi/reviews/frase,D:\AFFILATE BOT\site_output\vi\reviews\frase\index.html,Đánh giá Frase,vi,2026-06-02,2026-06-02,2026-06-02,frase,0,Broken,3389,71.22,2,False,True,True,False,False,True,broken links detected
vi/reviews/gamma,D:\AFFILATE BOT\site_output\vi\reviews\gamma\index.html,Đánh giá Gamma,vi,2026-06-02,2026-06-02,2026-06-02,gamma,0,Broken,3588,71.21,2,False,True,True,False,False,True,broken links detected
vi/reviews/gemini,D:\AFFILATE BOT\site_output\vi\reviews\gemini\index.html,Đánh giá Gemini,vi,2026-06-02,2026-06-02,2026-06-02,gemini,0,Broken,3468,70.68,2,False,True,True,False,False,True,broken links detected
vi/reviews/github-copilot,D:\AFFILATE BOT\site_output\vi\reviews\github-copilot\index.html,Đánh giá GitHub Copilot,vi,2026-06-02,2026-06-02,2026-06-02,github-copilot; GitHub Copilot,0,Broken,3495,69.8,2,False,True,True,False,False,True,broken links detected
vi/reviews/hubspot,D:\AFFILATE BOT\site_output\vi\reviews\hubspot\index.html,Đánh giá HubSpot,vi,2026-06-02,2026-06-02,2026-06-02,hubspot,0,Broken,3484,70.34,2,False,True,True,False,False,True,broken links detected
vi/reviews/jasper,D:\AFFILATE BOT\site_output\vi\reviews\jasper\index.html,Đánh giá Jasper,vi,2026-06-02,2026-06-02,2026-06-02,jasper-ai; Jasper,0,Broken,3529,70.31,2,False,True,True,False,False,True,broken links detected
vi/reviews/jasper-ai,D:\AFFILATE BOT\site_output\vi\reviews\jasper-ai\index.html,Đánh giá Jasper AI,vi,2026-06-02,2026-06-02,2026-06-02,jasper-ai; Jasper AI; Jasper,0,Broken,3538,70.25,2,False,True,True,False,False,True,broken links detected
vi/reviews/lovable,D:\AFFILATE BOT\site_output\vi\reviews\lovable\index.html,Đánh giá Lovable,vi,2026-06-02,2026-06-02,2026-06-02,lovable,0,Broken,3469,69.96,2,False,True,True,False,False,True,broken links detected
vi/reviews/make,D:\AFFILATE BOT\site_output\vi\reviews\make\index.html,Đánh giá Make,vi,2026-06-02,2026-06-02,2026-06-02,make,0,Broken,3514,70.33,2,False,True,True,False,False,True,broken links detected
vi/reviews/midjourney,D:\AFFILATE BOT\site_output\vi\reviews\midjourney\index.html,Đánh giá Midjourney,vi,2026-06-02,2026-06-02,2026-06-02,midjourney,0,Broken,3399,70.96,2,False,True,True,False,False,True,broken links detected
vi/reviews/notion,D:\AFFILATE BOT\site_output\vi\reviews\notion\index.html,Đánh giá Notion,vi,2026-06-02,2026-06-02,2026-06-02,notion,0,Broken,3452,69.5,2,False,True,True,False,False,True,broken links detected
vi/reviews/notion-ai,D:\AFFILATE BOT\site_output\vi\reviews\notion-ai\index.html,Đánh giá Notion AI,vi,2026-06-02,2026-06-02,2026-06-02,notion-ai; Notion; Notion AI,0,Broken,3528,69.78,2,False,True,True,False,False,True,broken links detected
vi/reviews/perplexity,D:\AFFILATE BOT\site_output\vi\reviews\perplexity\index.html,Đánh giá Perplexity,vi,2026-06-02,2026-06-02,2026-06-02,perplexity,0,Broken,3469,70.12,2,False,True,True,False,False,True,broken links detected
vi/reviews/pipedrive,D:\AFFILATE BOT\site_output\vi\reviews\pipedrive\index.html,Đánh giá Pipedrive,vi,2026-06-02,2026-06-02,2026-06-02,pipedrive-crm; Pipedrive,0,Broken,3386,70.23,2,False,True,True,False,False,True,broken links detected
vi/reviews/pipedrive-crm,D:\AFFILATE BOT\site_output\vi\reviews\pipedrive-crm\index.html,Đánh giá Pipedrive CRM,vi,2026-06-02,2026-06-02,2026-06-02,pipedrive-crm; Pipedrive CRM; Pipedrive,0,Broken,3399,71.43,2,False,True,True,False,False,True,broken links detected
vi/reviews/reclaim-ai,D:\AFFILATE BOT\site_output\vi\reviews\reclaim-ai\index.html,Đánh giá Reclaim AI,vi,2026-06-02,2026-06-02,2026-06-02,reclaim-ai; Reclaim AI,0,Broken,3517,70.41,2,False,True,True,False,False,True,broken links detected
vi/reviews/replit,D:\AFFILATE BOT\site_output\vi\reviews\replit\index.html,Đánh giá Replit,vi,2026-06-02,2026-06-02,2026-06-02,replit,0,Broken,3468,70.52,2,False,True,True,False,False,True,broken links detected
vi/reviews/runway,D:\AFFILATE BOT\site_output\vi\reviews\runway\index.html,Đánh giá Runway,vi,2026-06-02,2026-06-02,2026-06-02,runway,0,Broken,3305,70.09,2,False,True,True,False,False,True,broken links detected
vi/reviews/semrush,D:\AFFILATE BOT\site_output\vi\reviews\semrush\index.html,Đánh giá Semrush,vi,2026-06-02,2026-06-02,2026-06-02,semrush,0,Broken,3461,70.13,2,False,True,True,False,False,True,broken links detected
vi/reviews/semrush-ai,D:\AFFILATE BOT\site_output\vi\reviews\semrush-ai\index.html,Đánh giá Semrush AI,vi,2026-06-02,2026-06-02,2026-06-02,semrush; Semrush AI,0,Broken,3470,70.07,2,False,True,True,False,False,True,broken links detected
vi/reviews/surfer-seo,D:\AFFILATE BOT\site_output\vi\reviews\surfer-seo\index.html,Đánh giá Surfer SEO,vi,2026-06-02,2026-06-02,2026-06-02,surfer-seo; Surfer SEO,0,Broken,3530,70.6,2,False,True,True,False,False,True,broken links detected
vi/reviews/synthesia,D:\AFFILATE BOT\site_output\vi\reviews\synthesia\index.html,Đánh giá Synthesia,vi,2026-06-02,2026-06-02,2026-06-02,synthesia,0,Broken,3287,70.06,2,False,True,True,False,False,True,broken links detected
vi/reviews/webflow,D:\AFFILATE BOT\site_output\vi\reviews\webflow\index.html,Đánh giá Webflow,vi,2026-06-02,2026-06-02,2026-06-02,webflow,0,Broken,3464,69.95,2,False,True,True,False,False,True,broken links detected
vi/reviews/webflow-ai,D:\AFFILATE BOT\site_output\vi\reviews\webflow-ai\index.html,Đánh giá Webflow AI,vi,2026-06-02,2026-06-02,2026-06-02,webflow-ai; Webflow AI; Webflow,0,Broken,3637,70.47,2,False,True,True,False,False,True,broken links detected
vi/reviews/windsurf,D:\AFFILATE BOT\site_output\vi\reviews\windsurf\index.html,Ghi chú đánh giá Windsurf,vi,2026-06-14,2026-06-14,2026-06-14,windsurf; cursor; github-copilot,0,Broken,3801,56.78,2,False,True,True,False,False,True,broken links detected
vi/reviews/windsurf-review,D:\AFFILATE BOT\site_output\vi\reviews\windsurf-review\index.html,Ghi chú đánh giá Windsurf,vi,2026-06-14,2026-06-14,2026-06-14,windsurf; cursor; github-copilot,0,Broken,3801,56.78,2,False,True,True,False,False,True,broken links detected
vi/reviews/zapier,D:\AFFILATE BOT\site_output\vi\reviews\zapier\index.html,Đánh giá Zapier,vi,2026-06-02,2026-06-02,2026-06-02,zapier,0,Broken,3460,70.55,2,False,True,True,False,False,True,broken links detected
vi/runway,D:\AFFILATE BOT\site_output\vi\runway\index.html,Đánh giá Runway,vi,2026-06-02,2026-06-02,2026-06-02,runway,0,Broken,3305,70.09,2,False,True,True,False,False,True,broken links detected
vi/se-ranking-review-2026,D:\AFFILATE BOT\site_output\vi\se-ranking-review-2026\index.html,SE Ranking Đánh giá 2026,vi,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2665,51.49,7,False,True,True,False,False,False,broken links detected
vi/semrush,D:\AFFILATE BOT\site_output\vi\semrush\index.html,Đánh giá Semrush,vi,2026-06-02,2026-06-02,2026-06-02,semrush,0,Broken,3461,70.13,2,False,True,True,False,False,True,broken links detected
vi/semrush-ai,D:\AFFILATE BOT\site_output\vi\semrush-ai\index.html,Đánh giá Semrush AI,vi,2026-06-02,2026-06-02,2026-06-02,semrush; Semrush AI,0,Broken,3470,70.07,2,False,True,True,False,False,True,broken links detected
vi/semrush-pricing,D:\AFFILATE BOT\site_output\vi\semrush-pricing\index.html,Giá Semrush: những điểm cần kiểm tra trước khi mua,vi,2026-07-06,2026-07-06,2026-07-06,semrush,0,Broken,1549,55.58,2,False,True,True,True,False,True,broken links detected
vi/semrush-vs-ahrefs-2026,D:\AFFILATE BOT\site_output\vi\semrush-vs-ahrefs-2026\index.html,Ghi chú đánh giá SEMrush và Ahrefs,vi,2026-07-06,2026-07-06,2026-07-06,Semrush; Ahrefs,0,Broken,3378,49.75,2,True,True,True,False,False,True,broken links detected
